municipio,criterio,item,encontrado,local_encontrado,local_encontrado_2
Esperança,Despesa Orçamentária,acao,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,categoria_economica,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,elemento,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://www.transparenciaativa.com.br/DespesaPorFavorecido.aspx,
Esperança,Despesa Orçamentária,emp_data,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,emp_indicacao_licitacao,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,emp_numero,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,emp_valor,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,funcao,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,lic_data_pag_ultima,FALSE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,lic_modalidade,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,lic_num_contrato,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,lic_numero,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,lic_obj_servico,FALSE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,modalidade,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,natureza_despesa,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx,
Esperança,Despesa Orçamentária,programa,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,sub_elemento,TRUE,http://www.transparenciaativa.com.br/detalhesEmpenho.aspx?,
Esperança,Despesa Orçamentária,sub_funcao,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,valor_fixado,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,valor_liquidado,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Despesa Orçamentária,valor_pago,TRUE,http://www.transparenciaativa.com.br/DespesaPorElemento.aspx,
Esperança,Despesa Orçamentária,nome,TRUE,http://www.transparenciaativa.com.br/DespesasComLicitacoes.aspx,
Esperança,Receita Orçamentária,alinea,FALSE,NA,
Esperança,Receita Orçamentária,uni_gestora,FALSE,NA,
Esperança,Receita Orçamentária,arrecadacao,TRUE,NA,
Esperança,Receita Orçamentária,categoria_economica,TRUE,http://www.transparenciaativa.com.br/Receita2018.aspx,
Esperança,Receita Orçamentária,especie,FALSE,,
Esperança,Receita Orçamentária,lancado,TRUE,http://www.transparenciaativa.com.br/DetalhesReceita.aspx,
Esperança,Receita Orçamentária,origem,TRUE,http://www.transparenciaativa.com.br/DetalhesReceita.aspx,
Esperança,Receita Orçamentária,previsao,TRUE,http://www.transparenciaativa.com.br/DetalhesReceita.aspx,
Esperança,Receita Orçamentária,rubrica,FALSE,http://www.transparenciaativa.com.br/Receita2018.aspx,
Esperança,Receita Orçamentária,sub_alinea,FALSE,NA,
Esperança,Despesa Extra Orçamentária,valor,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,
Esperança,Despesa Extra Orçamentária,codigo,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,
Esperança,Despesa Extra Orçamentária,nomenclatura,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,
Esperança,Receita Extra Orçamentária,valor,TRUE,http://www.transparenciaativa.com.br/ReceitaExtraOrcamentaria.aspx,
Esperança,Receita Extra Orçamentária,codigo,TRUE,http://www.transparenciaativa.com.br/ReceitaExtraOrcamentaria.aspx,
Esperança,Receita Extra Orçamentária,nomenclatura,TRUE,http://www.transparenciaativa.com.br/ReceitaExtraOrcamentaria.aspx,
Esperança,Quadro Pessoal,nome,FALSE,,
Esperança,Quadro Pessoal,cpf,FALSE,,
Esperança,Quadro Pessoal,cargo,FALSE,,
Esperança,Quadro Pessoal,tipo_cargo,FALSE,,
Esperança,Quadro Pessoal,salario_cargo,FALSE,,
Esperança,Licitação,numero_licitacao,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Esperança,Licitação,objeto_licitacao,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Esperança,Licitação,modalidade_licitacao,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Esperança,Licitação,data_publicacao_licitacao,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Esperança,Licitação,valor,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Esperança,Licitação,cnpj_cpf,TRUE,http://www.transparenciaativa.com.br/LicitacaoCompleta,
Esperança,Licitação,edital,FALSE,,
Esperança,Licitação,nome_vencedores,TRUE,http://www.transparenciaativa.com.br/LicitacaoCompleta,
Esperança,Licitação,nome_perdedores,TRUE,http://www.transparenciaativa.com.br/LicitacaoCompleta,
Esperança,Licitação,data_realizacao,FALSE,,
Esperança,Licitação,setor_interessado,FALSE,,
Esperança,Licitação,integra,FALSE,,
Esperança,Licitação,termo_ratificacao,FALSE,,
Esperança,Licitação,pregao,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,
Esperança,Licitação,aviso,FALSE,,
Esperança,Licitação,licitado,TRUE,http://www.transparenciaativa.com.br/Licitacoes.aspx,http://www.transparenciaativa.com.br/LicitacaoCompleta
Santa Rita,Despesa Orçamentária,acao,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,categoria_economica,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,elemento,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,emp_data,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,emp_indicacao_licitacao,FALSE,,
Santa Rita,Despesa Orçamentária,emp_numero,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,emp_valor,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,funcao,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,lic_data_pag_ultima,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,lic_modalidade,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,lic_num_contrato,FALSE,,
Santa Rita,Despesa Orçamentária,lic_numero,FALSE,,
Santa Rita,Despesa Orçamentária,lic_obj_servico,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,modalidade,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,natureza_despesa,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,programa,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,sub_elemento,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,sub_funcao,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,valor_fixado,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,valor_liquidado,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,nome,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Despesa Orçamentária,valor_pago,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/empenho/inicio.xhtml,
Santa Rita,Receita Orçamentária,uni_gestora,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/orcamentaria/inicio.xhtml,
Santa Rita,Receita Orçamentária,alinea,FALSE,,
Santa Rita,Receita Orçamentária,arrecadacao,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/orcamentaria/inicio.xhtml,
Santa Rita,Receita Orçamentária,categoria_economica,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/orcamentaria/inicio.xhtml,
Santa Rita,Receita Orçamentária,especie,FALSE,,
Santa Rita,Receita Orçamentária,lancado,FALSE,,
Santa Rita,Receita Orçamentária,origem,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/orcamentaria/inicio.xhtml,
Santa Rita,Receita Orçamentária,previsao,FALSE,,
Santa Rita,Receita Orçamentária,rubrica,FALSE,,
Santa Rita,Receita Orçamentária,sub_alinea,FALSE,,
Santa Rita,Despesa Extra Orçamentária,valor,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/extra/inicio.xhtml,
Santa Rita,Despesa Extra Orçamentária,codigo,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/extra/inicio.xhtml,
Santa Rita,Despesa Extra Orçamentária,nomenclatura,TRUE,http://siteseticons.com.br/portal/faces/pages/despesa/extra/inicio.xhtml,
Santa Rita,Receita Extra Orçamentária,valor,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/extra/inicio.xhtml,
Santa Rita,Receita Extra Orçamentária,codigo,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/extra/inicio.xhtml,
Santa Rita,Receita Extra Orçamentária,nomenclatura,TRUE,http://siteseticons.com.br/portal/faces/pages/receita/extra/inicio.xhtml,
Santa Rita,Quadro Pessoal,nome,TRUE,http://transparenciaativa.com.br/ServidoresComSalario.aspx,
Santa Rita,Quadro Pessoal,cpf,TRUE,http://transparenciaativa.com.br/ServidoresComSalario.aspx,
Santa Rita,Quadro Pessoal,cargo,TRUE,http://transparenciaativa.com.br/ServidoresComSalario.aspx,
Santa Rita,Quadro Pessoal,tipo_cargo,TRUE,http://transparenciaativa.com.br/ServidoresComSalario.aspx,
Santa Rita,Quadro Pessoal,salario_cargo,TRUE,http://transparenciaativa.com.br/ServidoresComSalario.aspx,
Santa Rita,Licitação,numero_licitacao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,objeto_licitacao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,modalidade_licitacao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,data_publicacao_licitacao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,valor,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,cnpj_cpf,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,edital,FALSE,,
Santa Rita,Licitação,nome_vencedores,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,nome_perdedores,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,data_realizacao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,setor_interessado,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,integra,FALSE,,
Santa Rita,Licitação,termo_ratificacao,FALSE,,
Santa Rita,Licitação,pregao,TRUE,http://siteseticons.com.br/portal/faces/pages/licitacao/dados/inicio.xhtml,
Santa Rita,Licitação,aviso,FALSE,,
Santa Rita,Licitação,licitado,FALSE,,
Campina Grande,Despesa Orçamentária,acao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,categoria_economica,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,elemento,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,emp_data,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,emp_indicacao_licitacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,emp_numero,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,emp_valor,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,funcao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,lic_data_pag_ultima,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,lic_modalidade,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,lic_num_contrato,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,lic_numero,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,lic_obj_servico,FALSE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,
Campina Grande,Despesa Orçamentária,modalidade,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,natureza_despesa,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,programa,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,sub_elemento,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,sub_funcao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,valor_fixado,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,valor_liquidado,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,valor_pago,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Despesa Orçamentária,nome,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpEmpenho.php
Campina Grande,Receita Orçamentária,uni_gestora,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Orçamentária,alinea,FALSE,NA,
Campina Grande,Receita Orçamentária,arrecadacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Orçamentária,categoria_economica,FALSE,,
Campina Grande,Receita Orçamentária,especie,FALSE,NA,
Campina Grande,Receita Orçamentária,lancado,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Orçamentária,origem,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Orçamentária,previsao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Orçamentária,rubrica,FALSE,NA,
Campina Grande,Receita Orçamentária,sub_alinea,FALSE,NA,
Campina Grande,Despesa Extra Orçamentária,valor,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpDespesasExtrasOrc.php
Campina Grande,Despesa Extra Orçamentária,codigo,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpDespesasExtrasOrc.php
Campina Grande,Despesa Extra Orçamentária,nomenclatura,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Empenho/resultadoConsultaGridPCEmpDespesasExtrasOrc.php
Campina Grande,Receita Extra Orçamentária,valor,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Extra Orçamentária,codigo,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Receita Extra Orçamentária,nomenclatura,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Receitas,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/
Campina Grande,Quadro Pessoal,nome,TRUE,https://sagresonline.tce.pb.gov.br/#/municipal/pessoal/servidores,
Campina Grande,Quadro Pessoal,cpf,TRUE,https://sagresonline.tce.pb.gov.br/#/municipal/pessoal/servidores,
Campina Grande,Quadro Pessoal,cargo,TRUE,https://sagresonline.tce.pb.gov.br/#/municipal/pessoal/servidores,
Campina Grande,Quadro Pessoal,tipo_cargo,TRUE,https://sagresonline.tce.pb.gov.br/#/municipal/pessoal/servidores,
Campina Grande,Quadro Pessoal,salario_cargo,TRUE,https://sagresonline.tce.pb.gov.br/#/municipal/pessoal/servidores,
Campina Grande,Licitação,numero_licitacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Licitacao,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views
Campina Grande,Licitação,objeto_licitacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Licitacao,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views
Campina Grande,Licitação,modalidade_licitacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Licitacao,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views
Campina Grande,Licitação,data_publicacao_licitacao,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Licitacao,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views
Campina Grande,Licitação,valor,TRUE,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views/Licitacao,http://portaldatransparencia.publicsoftsolutions.com/sistemas/ContabilidadePublica/views
Campina Grande,Licitação,cnpj_cpf,FALSE,,
Campina Grande,Licitação,edital,FALSE,,
Campina Grande,Licitação,nome_vencedores,FALSE,,
Campina Grande,Licitação,nome_perdedores,FALSE,,
Campina Grande,Licitação,data_realizacao,FALSE,,
Campina Grande,Licitação,setor_interessado,FALSE,,
Campina Grande,Licitação,integra,FALSE,,
Campina Grande,Licitação,termo_ratificacao,FALSE,,
Campina Grande,Licitação,pregao,FALSE,,
Campina Grande,Licitação,aviso,FALSE,,
Campina Grande,Licitação,licitado,FALSE,,
Ouro Velho,Despesa Orçamentária,acao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,categoria_economica,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,elemento,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,emp_cnpj_cpf,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,emp_data,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,emp_indicacao_licitacao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,emp_numero,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,emp_valor,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,funcao,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,lic_data_pag_ultima,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,lic_modalidade,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,lic_num_contrato,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,lic_numero,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,lic_obj_servico,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,modalidade,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,natureza_despesa,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
Ouro Velho,Despesa Orçamentária,orgao_or_uni_orcamentaria,TRUE,http://portaldatransparencia.publicsoft.com.br/sistemas/ContabilidadePublica/views/,
